record_id,family,n_sites,instance_id,target_style,trap_site,disorder_strength_over_coupling,disorder_seed,best_arrival,classical_arrival,quantum_minus_classical,qc_case_label
modular_two_community_N12_r0_s129300_target-near_W1.200_seed7,modular_two_community,12,modular_two_community_N12_r0_s129300,near,8,1.2,7,0.4969613906511066,0.48854834653803936,0.008413044113067258,classical_explains
modular_two_community_N12_r0_s129300_target-near_W1.200_seed11,modular_two_community,12,modular_two_community_N12_r0_s129300,near,8,1.2,11,0.40120167440263554,0.48854834653803936,-0.08734667213540381,classical_higher
modular_two_community_N12_r0_s129300_target-near_W1.200_seed13,modular_two_community,12,modular_two_community_N12_r0_s129300,near,8,1.2,13,0.3732616877163364,0.48854834653803936,-0.11528665882170297,classical_higher
modular_two_community_N12_r0_s129300_target-near_W1.200_seed17,modular_two_community,12,modular_two_community_N12_r0_s129300,near,8,1.2,17,0.5864654996060585,0.48854834653803936,0.09791715306801918,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.000_seed3,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.0,3,0.2365647292163103,0.06164466233343588,0.17492006688287443,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.000_seed5,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.0,5,0.2365647292163103,0.06164466233343588,0.17492006688287443,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.000_seed7,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.0,7,0.2365647292163103,0.06164466233343588,0.17492006688287443,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.000_seed11,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.0,11,0.2365647292163103,0.06164466233343588,0.17492006688287443,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.000_seed13,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.0,13,0.2365647292163103,0.06164466233343588,0.17492006688287443,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.000_seed17,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.0,17,0.2365647292163103,0.06164466233343588,0.17492006688287443,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.600_seed3,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.6,3,0.22688153404245842,0.06164466233343588,0.16523687170902254,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.600_seed5,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.6,5,0.2403313874133448,0.06164466233343588,0.17868672507990893,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.600_seed7,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.6,7,0.2493517322803823,0.06164466233343588,0.18770706994694641,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.600_seed11,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.6,11,0.23199821955787037,0.06164466233343588,0.1703535572244345,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.600_seed13,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.6,13,0.22790744300797727,0.06164466233343588,0.1662627806745414,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.600_seed17,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.6,17,0.23952513532670808,0.06164466233343588,0.1778804729932722,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.900_seed3,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.9,3,0.23793958602253815,0.06164466233343588,0.17629492368910227,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.900_seed5,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.9,5,0.2312968953924133,0.06164466233343588,0.16965223305897742,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.900_seed7,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.9,7,0.2418610448053095,0.06164466233343588,0.18021638247187363,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.900_seed11,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.9,11,0.24063148349530022,0.06164466233343588,0.17898682116186435,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.900_seed13,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.9,13,0.2185377028271628,0.06164466233343588,0.15689304049372693,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W0.900_seed17,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,0.9,17,0.20432935729005322,0.06164466233343588,0.14268469495661734,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W1.200_seed3,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,1.2,3,0.3044204442261324,0.06164466233343588,0.24277578189269652,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W1.200_seed5,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,1.2,5,0.2278813377090872,0.06164466233343588,0.16623667537565132,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W1.200_seed7,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,1.2,7,0.22923757705923764,0.06164466233343588,0.16759291472580176,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W1.200_seed11,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,1.2,11,0.20363672832810822,0.06164466233343588,0.14199206599467235,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W1.200_seed13,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,1.2,13,0.3665746541852233,0.06164466233343588,0.3049299918517874,quantum_higher
modular_two_community_N12_r0_s129300_target-far_W1.200_seed17,modular_two_community,12,modular_two_community_N12_r0_s129300,far,1,1.2,17,0.29108878758435647,0.06164466233343588,0.2294441252509206,quantum_higher
modular_two_community_N12_r1_s129401_target-near_W0.000_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.0,3,0.3537194773817511,0.34863235366356476,0.005087123718186315,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.000_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.0,5,0.3537194773817511,0.34863235366356476,0.005087123718186315,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.000_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.0,7,0.3537194773817511,0.34863235366356476,0.005087123718186315,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.000_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.0,11,0.3537194773817511,0.34863235366356476,0.005087123718186315,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.000_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.0,13,0.3537194773817511,0.34863235366356476,0.005087123718186315,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.000_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.0,17,0.3537194773817511,0.34863235366356476,0.005087123718186315,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.600_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.6,3,0.3510596313301586,0.34863235366356476,0.002427277666593841,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.600_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.6,5,0.34195994088064824,0.34863235366356476,-0.006672412782916526,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.600_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.6,7,0.34895274210671584,0.34863235366356476,0.0003203884431510762,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.600_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.6,11,0.3558991711857358,0.34863235366356476,0.00726681752217101,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.600_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.6,13,0.352451745917862,0.34863235366356476,0.003819392254297227,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.600_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.6,17,0.3655787991086676,0.34863235366356476,0.01694644544510282,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.900_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.9,3,0.4096837101249092,0.34863235366356476,0.06105135646134441,quantum_higher
modular_two_community_N12_r1_s129401_target-near_W0.900_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.9,5,0.3674770439781108,0.34863235366356476,0.018844690314546053,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.900_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.9,7,0.3624113882448617,0.34863235366356476,0.013779034581296923,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.900_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.9,11,0.37595440182844303,0.34863235366356476,0.027322048164878265,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.900_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.9,13,0.32742304218264073,0.34863235366356476,-0.02120931148092403,classical_explains
modular_two_community_N12_r1_s129401_target-near_W0.900_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,0.9,17,0.34690017900608566,0.34863235366356476,-0.001732174657479102,classical_explains
modular_two_community_N12_r1_s129401_target-near_W1.200_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,1.2,3,0.3446891339250197,0.34863235366356476,-0.003943219738545056,classical_explains
modular_two_community_N12_r1_s129401_target-near_W1.200_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,1.2,5,0.3414011233330269,0.34863235366356476,-0.007231230330537852,classical_explains
modular_two_community_N12_r1_s129401_target-near_W1.200_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,1.2,7,0.3448556583152554,0.34863235366356476,-0.003776695348309378,classical_explains
modular_two_community_N12_r1_s129401_target-near_W1.200_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,1.2,11,0.3349554240348595,0.34863235366356476,-0.013676929628705259,classical_explains
modular_two_community_N12_r1_s129401_target-near_W1.200_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,1.2,13,0.32492156582319415,0.34863235366356476,-0.023710787840370617,classical_explains
modular_two_community_N12_r1_s129401_target-near_W1.200_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,near,1,1.2,17,0.35306120402882435,0.34863235366356476,0.0044288503652595845,classical_explains
modular_two_community_N12_r1_s129401_target-far_W0.000_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.0,3,0.29830097329345595,0.19914530503113798,0.09915566826231798,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.000_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.0,5,0.29830097329345595,0.19914530503113798,0.09915566826231798,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.000_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.0,7,0.29830097329345595,0.19914530503113798,0.09915566826231798,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.000_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.0,11,0.29830097329345595,0.19914530503113798,0.09915566826231798,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.000_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.0,13,0.29830097329345595,0.19914530503113798,0.09915566826231798,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.000_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.0,17,0.29830097329345595,0.19914530503113798,0.09915566826231798,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.600_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.6,3,0.3030966078959323,0.19914530503113798,0.10395130286479431,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.600_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.6,5,0.2894025477549904,0.19914530503113798,0.09025724272385244,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.600_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.6,7,0.2979706340481876,0.19914530503113798,0.0988253290170496,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.600_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.6,11,0.326190899451801,0.19914530503113798,0.12704559442066304,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.600_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.6,13,0.2897273487819503,0.19914530503113798,0.0905820437508123,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.600_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.6,17,0.3051208343261458,0.19914530503113798,0.10597552929500781,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.900_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.9,3,0.2895492712997659,0.19914530503113798,0.0904039662686279,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.900_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.9,5,0.29415301180266884,0.19914530503113798,0.09500770677153086,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.900_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.9,7,0.28715319543493034,0.19914530503113798,0.08800789040379237,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.900_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.9,11,0.4372964985556389,0.19914530503113798,0.23815119352450093,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.900_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.9,13,0.30112818346465275,0.19914530503113798,0.10198287843351478,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W0.900_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,0.9,17,0.2902412962042403,0.19914530503113798,0.0910959911731023,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W1.200_seed3,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,1.2,3,0.39289019070304976,0.19914530503113798,0.19374488567191178,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W1.200_seed5,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,1.2,5,0.29561953880764613,0.19914530503113798,0.09647423377650816,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W1.200_seed7,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,1.2,7,0.28356945175851067,0.19914530503113798,0.0844241467273727,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W1.200_seed11,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,1.2,11,0.37473881566381373,0.19914530503113798,0.17559351063267575,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W1.200_seed13,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,1.2,13,0.3247520370810125,0.19914530503113798,0.12560673204987455,quantum_higher
modular_two_community_N12_r1_s129401_target-far_W1.200_seed17,modular_two_community,12,modular_two_community_N12_r1_s129401,far,2,1.2,17,0.2928578228885355,0.19914530503113798,0.09371251785739754,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.000_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.0,3,0.7051217041183255,0.535708657300469,0.16941304681785652,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.000_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.0,5,0.7051217041183255,0.535708657300469,0.16941304681785652,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.000_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.0,7,0.7051217041183255,0.535708657300469,0.16941304681785652,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.000_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.0,11,0.7051217041183255,0.535708657300469,0.16941304681785652,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.000_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.0,13,0.7051217041183255,0.535708657300469,0.16941304681785652,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.000_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.0,17,0.7051217041183255,0.535708657300469,0.16941304681785652,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.600_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.6,3,0.7558330447530183,0.535708657300469,0.22012438745254925,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.600_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.6,5,0.4923318615937786,0.535708657300469,-0.043376795706690396,classical_explains
modular_two_community_N12_r2_s129502_target-near_W0.600_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.6,7,0.4696512848454303,0.535708657300469,-0.06605737245503873,classical_higher
modular_two_community_N12_r2_s129502_target-near_W0.600_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.6,11,0.7019442515283681,0.535708657300469,0.16623559422789913,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.600_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.6,13,0.7130447505645305,0.535708657300469,0.17733609326406152,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.600_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.6,17,0.7589232575391411,0.535708657300469,0.22321460023867212,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.900_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.9,3,0.548944516826381,0.535708657300469,0.013235859525911997,classical_explains
modular_two_community_N12_r2_s129502_target-near_W0.900_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.9,5,0.5729630746611624,0.535708657300469,0.03725441736069335,classical_explains
modular_two_community_N12_r2_s129502_target-near_W0.900_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.9,7,0.5178961253797127,0.535708657300469,-0.01781253192075627,classical_explains
modular_two_community_N12_r2_s129502_target-near_W0.900_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.9,11,0.649364549081375,0.535708657300469,0.11365589178090596,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W0.900_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.9,13,0.5103200609547621,0.535708657300469,-0.025388596345706893,classical_explains
modular_two_community_N12_r2_s129502_target-near_W0.900_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,0.9,17,0.7609171919964076,0.535708657300469,0.2252085346959386,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W1.200_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,1.2,3,0.48978218331941104,0.535708657300469,-0.04592647398105798,classical_explains
modular_two_community_N12_r2_s129502_target-near_W1.200_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,1.2,5,0.4800381192424236,0.535708657300469,-0.05567053805804539,classical_higher
modular_two_community_N12_r2_s129502_target-near_W1.200_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,1.2,7,0.6156625841579848,0.535708657300469,0.07995392685751579,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W1.200_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,1.2,11,0.5258802188446695,0.535708657300469,-0.009828438455799504,classical_explains
modular_two_community_N12_r2_s129502_target-near_W1.200_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,1.2,13,0.6790227050346274,0.535708657300469,0.14331404773415835,quantum_higher
modular_two_community_N12_r2_s129502_target-near_W1.200_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,near,6,1.2,17,0.6731025958162303,0.535708657300469,0.13739393851576132,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W0.000_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.0,3,0.12239485844419849,0.07713044602621595,0.04526441241798254,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.000_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.0,5,0.12239485844419849,0.07713044602621595,0.04526441241798254,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.000_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.0,7,0.12239485844419849,0.07713044602621595,0.04526441241798254,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.000_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.0,11,0.12239485844419849,0.07713044602621595,0.04526441241798254,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.000_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.0,13,0.12239485844419849,0.07713044602621595,0.04526441241798254,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.000_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.0,17,0.12239485844419849,0.07713044602621595,0.04526441241798254,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.600_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.6,3,0.1272588663402718,0.07713044602621595,0.05012842031405586,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W0.600_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.6,5,0.12263512207615905,0.07713044602621595,0.0455046760499431,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.600_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.6,7,0.12346461268987399,0.07713044602621595,0.04633416666365804,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.600_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.6,11,0.12823001457007113,0.07713044602621595,0.05109956854385518,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W0.600_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.6,13,0.12359747070634282,0.07713044602621595,0.04646702468012687,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.600_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.6,17,0.12657278106517258,0.07713044602621595,0.049442335038956634,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.900_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.9,3,0.14873954179363996,0.07713044602621595,0.07160909576742401,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W0.900_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.9,5,0.11237467827001307,0.07713044602621595,0.03524423224379712,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.900_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.9,7,0.16537605166561883,0.07713044602621595,0.08824560563940288,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W0.900_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.9,11,0.13057561071232704,0.07713044602621595,0.05344516468611109,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W0.900_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.9,13,0.12348829891267393,0.07713044602621595,0.04635785288645798,classical_explains
modular_two_community_N12_r2_s129502_target-far_W0.900_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,0.9,17,0.11691312369627127,0.07713044602621595,0.03978267767005532,classical_explains
modular_two_community_N12_r2_s129502_target-far_W1.200_seed3,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,1.2,3,0.1359727667924919,0.07713044602621595,0.05884232076627595,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W1.200_seed5,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,1.2,5,0.106794831075826,0.07713044602621595,0.029664385049610054,classical_explains
modular_two_community_N12_r2_s129502_target-far_W1.200_seed7,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,1.2,7,0.14448450464698825,0.07713044602621595,0.0673540586207723,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W1.200_seed11,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,1.2,11,0.1699377170144008,0.07713044602621595,0.09280727098818485,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W1.200_seed13,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,1.2,13,0.14550219551229523,0.07713044602621595,0.06837174948607928,quantum_higher
modular_two_community_N12_r2_s129502_target-far_W1.200_seed17,modular_two_community,12,modular_two_community_N12_r2_s129502,far,0,1.2,17,0.09795017421078474,0.07713044602621595,0.020819728184568786,classical_explains
square_lattice_2d_N8_r0_s9308_target-near_W0.000_seed3,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.0,3,0.46667020204676424,0.6018483870502924,-0.13517818500352818,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.000_seed5,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.0,5,0.46667020204676424,0.6018483870502924,-0.13517818500352818,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.000_seed7,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.0,7,0.46667020204676424,0.6018483870502924,-0.13517818500352818,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.000_seed11,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.0,11,0.46667020204676424,0.6018483870502924,-0.13517818500352818,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.000_seed13,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.0,13,0.46667020204676424,0.6018483870502924,-0.13517818500352818,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.000_seed17,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.0,17,0.46667020204676424,0.6018483870502924,-0.13517818500352818,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.600_seed3,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.6,3,0.46798120976333746,0.6018483870502924,-0.13386717728695496,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.600_seed5,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.6,5,0.4665922433235991,0.6018483870502924,-0.1352561437266933,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.600_seed7,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.6,7,0.46710139536221623,0.6018483870502924,-0.1347469916880762,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.600_seed11,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.6,11,0.4671257623250049,0.6018483870502924,-0.1347226247252875,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.600_seed13,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.6,13,0.4699491015010595,0.6018483870502924,-0.13189928554923291,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.600_seed17,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.6,17,0.4693684943405142,0.6018483870502924,-0.13247989270977822,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.900_seed3,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.9,3,0.4695140549253473,0.6018483870502924,-0.1323343321249451,classical_higher
square_lattice_2d_N8_r0_s9308_target-near_W0.900_seed5,square_lattice_2d,8,square_lattice_2d_N8_r0_s9308,near,4,0.9,5,0.4725912716090969,0.6018483870502924,-0.1292571154411955,classical_higher
